USB2E5653_1		
510.229	17.44	
510.594	19.44	
510.958	19.44	
511.323	21.44	
511.687	19.44	
512.051	15.44	
512.415	17.44	
512.78	18.44	
513.144	17.44	
513.508	21.44	
513.872	16.44	
514.236	14.44	
514.6	18.44	
514.964	16.44	
515.328	23.44	
515.692	15.44	
516.056	21.44	
516.419	18.44	
516.783	12.44	
517.147	18.44	
517.51	21.44	
517.874	20.44	
518.238	15.44	
518.601	22.44	
518.965	23.44	
519.328	20.44	
519.692	15.44	
520.055	20.44	
520.418	24.44	
520.782	24.44	
521.145	26.44	
521.508	15.44	
521.871	18.44	
522.234	20.44	
522.597	20.44	
522.96	15.44	
523.323	18.44	
523.686	16.44	
524.049	19.44	
524.412	12.44	
524.775	23.44	
525.138	16.44	
525.5	16.44	
525.863	20.44	
526.226	20.44	
526.588	20.44	
526.951	16.44	
527.313	18.44	
527.676	17.44	
528.038	14.44	
528.401	21.44	
528.763	16.44	
529.125	16.44	
529.488	17.44	
529.85	21.44	
530.212	19.44	
530.574	17.44	
530.936	18.44	
531.298	18.44	
531.66	19.44	
532.022	19.44	
532.384	114.44	
532.746	22.44	
533.108	16.44	
533.47	16.44	
533.832	20.44	
534.193	19.44	
534.555	19.44	
534.917	19.44	
535.278	16.44	
535.64	17.44	
536.001	17.44	
536.363	20.44	
536.724	19.44	
537.086	21.44	
537.447	16.44	
537.808	20.44	
538.17	17.44	
538.531	22.44	
538.892	16.44	
539.253	15.44	
539.614	21.44	
539.975	21.44	
540.336	19.44	
540.697	25.44	
541.058	17.44	
541.419	16.44	
541.78	15.44	
542.141	21.44	
542.501	17.44	
542.862	22.44	
543.223	13.44	
543.583	16.44	
543.944	16.44	
544.304	20.44	
544.665	19.44	
545.025	22.44	
545.386	19.44	
545.746	20.44	
546.106	26.44	
546.467	17.44	
546.827	18.44	
547.187	18.44	
547.547	17.44	
547.907	17.44	
548.267	19.44	
548.627	18.44	
548.987	24.44	
549.347	15.44	
549.707	15.44	
550.067	19.44	
550.427	19.44	
550.787	19.44	
551.146	18.44	
551.506	17.44	
551.866	20.44	
552.225	17.44	
552.585	21.44	
552.944	17.44	
553.304	16.44	
553.663	19.44	
554.023	23.44	
554.382	19.44	
554.741	19.44	
555.101	20.44	
555.46	9.44	
555.819	18.44	
556.178	18.44	
556.537	19.44	
556.896	16.44	
557.255	15.44	
557.614	19.44	
557.973	16.44	
558.332	25.44	
558.691	19.44	
559.05	20.44	
559.408	20.44	
559.767	16.44	
560.126	18.44	
560.484	19.44	
560.843	20.44	
561.201	18.44	
561.56	18.44	
561.918	19.44	
562.277	19.44	
562.635	21.44	
562.993	12.44	
563.352	21.44	
563.71	19.44	
564.068	19.44	
564.426	18.44	
564.784	17.44	
565.142	17.44	
565.5	17.44	
565.858	21.44	
566.216	17.44	
566.574	20.44	
566.932	23.44	
567.29	15.44	
567.647	12.44	
568.005	13.44	
568.363	20.44	
568.72	19.44	
569.078	17.44	
569.435	15.44	
569.793	18.44	
570.15	19.44	
570.508	17.44	
